file,voice_id,language,language_code,gender,type,duration_seconds,sample_rate
voices/english/female/english_female_open_swara_338.wav,english_female_open_swara_338,english,en,female,native,4.14,24000
voices/english/female/english_female_open_swara_339.wav,english_female_open_swara_339,english,en,female,native,5.24,24000
voices/english/female/english_female_open_swara_340.wav,english_female_open_swara_340,english,en,female,native,4.0,24000
voices/english/female/english_female_open_swara_341.wav,english_female_open_swara_341,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_342.wav,english_female_open_swara_342,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_343.wav,english_female_open_swara_343,english,en,female,native,4.14,24000
voices/english/female/english_female_open_swara_344.wav,english_female_open_swara_344,english,en,female,native,4.22,24000
voices/english/female/english_female_open_swara_345.wav,english_female_open_swara_345,english,en,female,native,5.0,24000
voices/english/female/english_female_open_swara_346.wav,english_female_open_swara_346,english,en,female,native,3.74,24000
voices/english/female/english_female_open_swara_347.wav,english_female_open_swara_347,english,en,female,native,4.12,24000
voices/english/female/english_female_open_swara_348.wav,english_female_open_swara_348,english,en,female,native,3.96,24000
voices/english/female/english_female_open_swara_349.wav,english_female_open_swara_349,english,en,female,native,5.04,24000
voices/english/female/english_female_open_swara_350.wav,english_female_open_swara_350,english,en,female,native,4.72,24000
voices/english/female/english_female_open_swara_351.wav,english_female_open_swara_351,english,en,female,native,4.88,24000
voices/english/female/english_female_open_swara_352.wav,english_female_open_swara_352,english,en,female,native,4.48,24000
voices/english/female/english_female_open_swara_353.wav,english_female_open_swara_353,english,en,female,native,3.88,24000
voices/english/female/english_female_open_swara_354.wav,english_female_open_swara_354,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_355.wav,english_female_open_swara_355,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_356.wav,english_female_open_swara_356,english,en,female,native,5.24,24000
voices/english/female/english_female_open_swara_357.wav,english_female_open_swara_357,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_358.wav,english_female_open_swara_358,english,en,female,native,4.08,24000
voices/english/female/english_female_open_swara_359.wav,english_female_open_swara_359,english,en,female,native,4.3,24000
voices/english/female/english_female_open_swara_360.wav,english_female_open_swara_360,english,en,female,native,3.84,24000
voices/english/female/english_female_open_swara_361.wav,english_female_open_swara_361,english,en,female,native,4.88,24000
voices/english/female/english_female_open_swara_362.wav,english_female_open_swara_362,english,en,female,native,4.84,24000
voices/english/female/english_female_open_swara_363.wav,english_female_open_swara_363,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_364.wav,english_female_open_swara_364,english,en,female,native,4.34,24000
voices/english/female/english_female_open_swara_365.wav,english_female_open_swara_365,english,en,female,native,4.64,24000
voices/english/female/english_female_open_swara_366.wav,english_female_open_swara_366,english,en,female,native,5.4,24000
voices/english/female/english_female_open_swara_367.wav,english_female_open_swara_367,english,en,female,native,4.22,24000
voices/english/female/english_female_open_swara_368.wav,english_female_open_swara_368,english,en,female,native,5.76,24000
voices/english/female/english_female_open_swara_369.wav,english_female_open_swara_369,english,en,female,native,4.14,24000
voices/english/female/english_female_open_swara_370.wav,english_female_open_swara_370,english,en,female,native,3.88,24000
voices/english/female/english_female_open_swara_371.wav,english_female_open_swara_371,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_372.wav,english_female_open_swara_372,english,en,female,native,4.48,24000
voices/english/female/english_female_open_swara_373.wav,english_female_open_swara_373,english,en,female,native,3.8,24000
voices/english/female/english_female_open_swara_374.wav,english_female_open_swara_374,english,en,female,native,4.18,24000
voices/english/female/english_female_open_swara_375.wav,english_female_open_swara_375,english,en,female,native,5.12,24000
voices/english/female/english_female_open_swara_376.wav,english_female_open_swara_376,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_377.wav,english_female_open_swara_377,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_378.wav,english_female_open_swara_378,english,en,female,native,4.48,24000
voices/english/female/english_female_open_swara_379.wav,english_female_open_swara_379,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_380.wav,english_female_open_swara_380,english,en,female,native,4.64,24000
voices/english/female/english_female_open_swara_381.wav,english_female_open_swara_381,english,en,female,native,3.98,24000
voices/english/female/english_female_open_swara_382.wav,english_female_open_swara_382,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_383.wav,english_female_open_swara_383,english,en,female,native,3.86,24000
voices/english/female/english_female_open_swara_384.wav,english_female_open_swara_384,english,en,female,native,5.52,24000
voices/english/female/english_female_open_swara_385.wav,english_female_open_swara_385,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_386.wav,english_female_open_swara_386,english,en,female,native,4.12,24000
voices/english/female/english_female_open_swara_387.wav,english_female_open_swara_387,english,en,female,native,3.82,24000
voices/english/female/english_female_open_swara_388.wav,english_female_open_swara_388,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_389.wav,english_female_open_swara_389,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_390.wav,english_female_open_swara_390,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_391.wav,english_female_open_swara_391,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_392.wav,english_female_open_swara_392,english,en,female,native,4.16,24000
voices/english/female/english_female_open_swara_393.wav,english_female_open_swara_393,english,en,female,native,4.0,24000
voices/english/female/english_female_open_swara_394.wav,english_female_open_swara_394,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_395.wav,english_female_open_swara_395,english,en,female,native,4.12,24000
voices/english/female/english_female_open_swara_396.wav,english_female_open_swara_396,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_397.wav,english_female_open_swara_397,english,en,female,native,4.0,24000
voices/english/female/english_female_open_swara_398.wav,english_female_open_swara_398,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_399.wav,english_female_open_swara_399,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_400.wav,english_female_open_swara_400,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_401.wav,english_female_open_swara_401,english,en,female,native,3.94,24000
voices/english/female/english_female_open_swara_402.wav,english_female_open_swara_402,english,en,female,native,4.92,24000
voices/english/female/english_female_open_swara_403.wav,english_female_open_swara_403,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_404.wav,english_female_open_swara_404,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_405.wav,english_female_open_swara_405,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_406.wav,english_female_open_swara_406,english,en,female,native,4.38,24000
voices/english/female/english_female_open_swara_407.wav,english_female_open_swara_407,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_408.wav,english_female_open_swara_408,english,en,female,native,4.7,24000
voices/english/female/english_female_open_swara_409.wav,english_female_open_swara_409,english,en,female,native,5.0,24000
voices/english/female/english_female_open_swara_410.wav,english_female_open_swara_410,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_411.wav,english_female_open_swara_411,english,en,female,native,5.72,24000
voices/english/female/english_female_open_swara_412.wav,english_female_open_swara_412,english,en,female,native,4.62,24000
voices/english/female/english_female_open_swara_413.wav,english_female_open_swara_413,english,en,female,native,4.22,24000
voices/english/female/english_female_open_swara_414.wav,english_female_open_swara_414,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_415.wav,english_female_open_swara_415,english,en,female,native,3.96,24000
voices/english/female/english_female_open_swara_416.wav,english_female_open_swara_416,english,en,female,native,4.08,24000
voices/english/female/english_female_open_swara_417.wav,english_female_open_swara_417,english,en,female,native,4.14,24000
voices/english/female/english_female_open_swara_418.wav,english_female_open_swara_418,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_419.wav,english_female_open_swara_419,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_420.wav,english_female_open_swara_420,english,en,female,native,3.98,24000
voices/english/female/english_female_open_swara_421.wav,english_female_open_swara_421,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_422.wav,english_female_open_swara_422,english,en,female,native,4.18,24000
voices/english/female/english_female_open_swara_423.wav,english_female_open_swara_423,english,en,female,native,5.36,24000
voices/english/female/english_female_open_swara_424.wav,english_female_open_swara_424,english,en,female,native,5.68,24000
voices/english/female/english_female_open_swara_425.wav,english_female_open_swara_425,english,en,female,native,4.0,24000
voices/english/female/english_female_open_swara_426.wav,english_female_open_swara_426,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_427.wav,english_female_open_swara_427,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_428.wav,english_female_open_swara_428,english,en,female,native,5.0,24000
voices/english/female/english_female_open_swara_429.wav,english_female_open_swara_429,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_430.wav,english_female_open_swara_430,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_431.wav,english_female_open_swara_431,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_432.wav,english_female_open_swara_432,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_433.wav,english_female_open_swara_433,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_434.wav,english_female_open_swara_434,english,en,female,native,4.76,24000
voices/english/female/english_female_open_swara_435.wav,english_female_open_swara_435,english,en,female,native,4.18,24000
voices/english/female/english_female_open_swara_436.wav,english_female_open_swara_436,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_437.wav,english_female_open_swara_437,english,en,female,native,4.02,24000
voices/english/female/english_female_open_swara_438.wav,english_female_open_swara_438,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_439.wav,english_female_open_swara_439,english,en,female,native,5.32,24000
voices/english/female/english_female_open_swara_440.wav,english_female_open_swara_440,english,en,female,native,3.58,24000
voices/english/female/english_female_open_swara_441.wav,english_female_open_swara_441,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_442.wav,english_female_open_swara_442,english,en,female,native,4.64,24000
voices/english/female/english_female_open_swara_443.wav,english_female_open_swara_443,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_444.wav,english_female_open_swara_444,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_445.wav,english_female_open_swara_445,english,en,female,native,4.38,24000
voices/english/female/english_female_open_swara_446.wav,english_female_open_swara_446,english,en,female,native,3.72,24000
voices/english/female/english_female_open_swara_447.wav,english_female_open_swara_447,english,en,female,native,5.06,24000
voices/english/female/english_female_open_swara_448.wav,english_female_open_swara_448,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_449.wav,english_female_open_swara_449,english,en,female,native,3.98,24000
voices/english/female/english_female_open_swara_450.wav,english_female_open_swara_450,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_451.wav,english_female_open_swara_451,english,en,female,native,4.72,24000
voices/english/female/english_female_open_swara_452.wav,english_female_open_swara_452,english,en,female,native,4.48,24000
voices/english/female/english_female_open_swara_453.wav,english_female_open_swara_453,english,en,female,native,4.0,24000
voices/english/female/english_female_open_swara_454.wav,english_female_open_swara_454,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_455.wav,english_female_open_swara_455,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_456.wav,english_female_open_swara_456,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_457.wav,english_female_open_swara_457,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_458.wav,english_female_open_swara_458,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_459.wav,english_female_open_swara_459,english,en,female,native,5.0,24000
voices/english/female/english_female_open_swara_460.wav,english_female_open_swara_460,english,en,female,native,4.48,24000
voices/english/female/english_female_open_swara_461.wav,english_female_open_swara_461,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_462.wav,english_female_open_swara_462,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_463.wav,english_female_open_swara_463,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_464.wav,english_female_open_swara_464,english,en,female,native,4.04,24000
voices/english/female/english_female_open_swara_465.wav,english_female_open_swara_465,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_466.wav,english_female_open_swara_466,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_467.wav,english_female_open_swara_467,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_468.wav,english_female_open_swara_468,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_469.wav,english_female_open_swara_469,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_470.wav,english_female_open_swara_470,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_471.wav,english_female_open_swara_471,english,en,female,native,5.24,24000
voices/english/female/english_female_open_swara_472.wav,english_female_open_swara_472,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_473.wav,english_female_open_swara_473,english,en,female,native,3.9,24000
voices/english/female/english_female_open_swara_474.wav,english_female_open_swara_474,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_475.wav,english_female_open_swara_475,english,en,female,native,5.24,24000
voices/english/female/english_female_open_swara_476.wav,english_female_open_swara_476,english,en,female,native,5.12,24000
voices/english/female/english_female_open_swara_477.wav,english_female_open_swara_477,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_478.wav,english_female_open_swara_478,english,en,female,native,4.18,24000
voices/english/female/english_female_open_swara_479.wav,english_female_open_swara_479,english,en,female,native,4.76,24000
voices/english/female/english_female_open_swara_480.wav,english_female_open_swara_480,english,en,female,native,4.12,24000
voices/english/female/english_female_open_swara_481.wav,english_female_open_swara_481,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_482.wav,english_female_open_swara_482,english,en,female,native,4.42,24000
voices/english/female/english_female_open_swara_483.wav,english_female_open_swara_483,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_484.wav,english_female_open_swara_484,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_485.wav,english_female_open_swara_485,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_486.wav,english_female_open_swara_486,english,en,female,native,4.6,24000
voices/english/female/english_female_open_swara_487.wav,english_female_open_swara_487,english,en,female,native,5.0,24000
voices/english/female/english_female_open_swara_488.wav,english_female_open_swara_488,english,en,female,native,4.42,24000
voices/english/female/english_female_open_swara_489.wav,english_female_open_swara_489,english,en,female,native,5.44,24000
voices/english/female/english_female_open_swara_490.wav,english_female_open_swara_490,english,en,female,native,4.62,24000
voices/english/female/english_female_open_swara_491.wav,english_female_open_swara_491,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_492.wav,english_female_open_swara_492,english,en,female,native,5.08,24000
voices/english/female/english_female_open_swara_493.wav,english_female_open_swara_493,english,en,female,native,4.08,24000
voices/english/female/english_female_open_swara_494.wav,english_female_open_swara_494,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_495.wav,english_female_open_swara_495,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_496.wav,english_female_open_swara_496,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_497.wav,english_female_open_swara_497,english,en,female,native,4.92,24000
voices/english/female/english_female_open_swara_498.wav,english_female_open_swara_498,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_499.wav,english_female_open_swara_499,english,en,female,native,3.86,24000
voices/english/female/english_female_open_swara_500.wav,english_female_open_swara_500,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_501.wav,english_female_open_swara_501,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_502.wav,english_female_open_swara_502,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_503.wav,english_female_open_swara_503,english,en,female,native,4.84,24000
voices/english/female/english_female_open_swara_504.wav,english_female_open_swara_504,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_505.wav,english_female_open_swara_505,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_506.wav,english_female_open_swara_506,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_507.wav,english_female_open_swara_507,english,en,female,native,4.38,24000
voices/english/female/english_female_open_swara_508.wav,english_female_open_swara_508,english,en,female,native,4.48,24000
voices/english/female/english_female_open_swara_509.wav,english_female_open_swara_509,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_510.wav,english_female_open_swara_510,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_511.wav,english_female_open_swara_511,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_512.wav,english_female_open_swara_512,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_513.wav,english_female_open_swara_513,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_514.wav,english_female_open_swara_514,english,en,female,native,4.22,24000
voices/english/female/english_female_open_swara_515.wav,english_female_open_swara_515,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_516.wav,english_female_open_swara_516,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_517.wav,english_female_open_swara_517,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_518.wav,english_female_open_swara_518,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_519.wav,english_female_open_swara_519,english,en,female,native,3.94,24000
voices/english/female/english_female_open_swara_520.wav,english_female_open_swara_520,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_521.wav,english_female_open_swara_521,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_522.wav,english_female_open_swara_522,english,en,female,native,3.88,24000
voices/english/female/english_female_open_swara_523.wav,english_female_open_swara_523,english,en,female,native,3.96,24000
voices/english/female/english_female_open_swara_524.wav,english_female_open_swara_524,english,en,female,native,4.22,24000
voices/english/female/english_female_open_swara_525.wav,english_female_open_swara_525,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_526.wav,english_female_open_swara_526,english,en,female,native,3.96,24000
voices/english/female/english_female_open_swara_527.wav,english_female_open_swara_527,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_528.wav,english_female_open_swara_528,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_529.wav,english_female_open_swara_529,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_530.wav,english_female_open_swara_530,english,en,female,native,4.64,24000
voices/english/female/english_female_open_swara_531.wav,english_female_open_swara_531,english,en,female,native,4.0,24000
voices/english/female/english_female_open_swara_532.wav,english_female_open_swara_532,english,en,female,native,4.16,24000
voices/english/female/english_female_open_swara_533.wav,english_female_open_swara_533,english,en,female,native,4.08,24000
voices/english/female/english_female_open_swara_534.wav,english_female_open_swara_534,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_535.wav,english_female_open_swara_535,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_536.wav,english_female_open_swara_536,english,en,female,native,4.76,24000
voices/english/female/english_female_open_swara_537.wav,english_female_open_swara_537,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_538.wav,english_female_open_swara_538,english,en,female,native,5.52,24000
voices/english/female/english_female_open_swara_539.wav,english_female_open_swara_539,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_540.wav,english_female_open_swara_540,english,en,female,native,4.92,24000
voices/english/female/english_female_open_swara_541.wav,english_female_open_swara_541,english,en,female,native,5.88,24000
voices/english/female/english_female_open_swara_542.wav,english_female_open_swara_542,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_543.wav,english_female_open_swara_543,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_544.wav,english_female_open_swara_544,english,en,female,native,4.76,24000
voices/english/female/english_female_open_swara_545.wav,english_female_open_swara_545,english,en,female,native,4.08,24000
voices/english/female/english_female_open_swara_546.wav,english_female_open_swara_546,english,en,female,native,4.68,24000
voices/english/female/english_female_open_swara_547.wav,english_female_open_swara_547,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_548.wav,english_female_open_swara_548,english,en,female,native,5.42,24000
voices/english/female/english_female_open_swara_549.wav,english_female_open_swara_549,english,en,female,native,4.96,24000
voices/english/female/english_female_open_swara_550.wav,english_female_open_swara_550,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_551.wav,english_female_open_swara_551,english,en,female,native,4.16,24000
voices/english/female/english_female_open_swara_552.wav,english_female_open_swara_552,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_553.wav,english_female_open_swara_553,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_554.wav,english_female_open_swara_554,english,en,female,native,4.0,24000
voices/english/female/english_female_open_swara_555.wav,english_female_open_swara_555,english,en,female,native,5.68,24000
voices/english/female/english_female_open_swara_556.wav,english_female_open_swara_556,english,en,female,native,4.16,24000
voices/english/female/english_female_open_swara_557.wav,english_female_open_swara_557,english,en,female,native,3.82,24000
voices/english/female/english_female_open_swara_558.wav,english_female_open_swara_558,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_559.wav,english_female_open_swara_559,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_560.wav,english_female_open_swara_560,english,en,female,native,4.2,24000
voices/english/female/english_female_open_swara_561.wav,english_female_open_swara_561,english,en,female,native,4.64,24000
voices/english/female/english_female_open_swara_562.wav,english_female_open_swara_562,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_563.wav,english_female_open_swara_563,english,en,female,native,4.8,24000
voices/english/female/english_female_open_swara_564.wav,english_female_open_swara_564,english,en,female,native,3.7,24000
voices/english/female/english_female_open_swara_565.wav,english_female_open_swara_565,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_566.wav,english_female_open_swara_566,english,en,female,native,4.96,24000
voices/english/female/english_female_open_swara_567.wav,english_female_open_swara_567,english,en,female,native,5.16,24000
voices/english/female/english_female_open_swara_568.wav,english_female_open_swara_568,english,en,female,native,4.88,24000
voices/english/female/english_female_open_swara_569.wav,english_female_open_swara_569,english,en,female,native,4.88,24000
voices/english/female/english_female_open_swara_570.wav,english_female_open_swara_570,english,en,female,native,3.92,24000
voices/english/female/english_female_open_swara_571.wav,english_female_open_swara_571,english,en,female,native,5.0,24000
voices/english/female/english_female_open_swara_572.wav,english_female_open_swara_572,english,en,female,native,5.2,24000
voices/english/female/english_female_open_swara_573.wav,english_female_open_swara_573,english,en,female,native,3.92,24000
voices/english/female/english_female_open_swara_574.wav,english_female_open_swara_574,english,en,female,native,5.2,24000
voices/english/female/english_female_open_swara_575.wav,english_female_open_swara_575,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_576.wav,english_female_open_swara_576,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_577.wav,english_female_open_swara_577,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_578.wav,english_female_open_swara_578,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_579.wav,english_female_open_swara_579,english,en,female,native,3.92,24000
voices/english/female/english_female_open_swara_580.wav,english_female_open_swara_580,english,en,female,native,4.6,24000
voices/english/female/english_female_open_swara_581.wav,english_female_open_swara_581,english,en,female,native,4.64,24000
voices/english/female/english_female_open_swara_582.wav,english_female_open_swara_582,english,en,female,native,4.54,24000
voices/english/female/english_female_open_swara_583.wav,english_female_open_swara_583,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_584.wav,english_female_open_swara_584,english,en,female,native,4.88,24000
voices/english/female/english_female_open_swara_585.wav,english_female_open_swara_585,english,en,female,native,4.34,24000
voices/english/female/english_female_open_swara_586.wav,english_female_open_swara_586,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_587.wav,english_female_open_swara_587,english,en,female,native,3.88,24000
voices/english/female/english_female_open_swara_588.wav,english_female_open_swara_588,english,en,female,native,5.28,24000
voices/english/female/english_female_open_swara_589.wav,english_female_open_swara_589,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_590.wav,english_female_open_swara_590,english,en,female,native,4.6,24000
voices/english/female/english_female_open_swara_591.wav,english_female_open_swara_591,english,en,female,native,4.36,24000
voices/english/female/english_female_open_swara_592.wav,english_female_open_swara_592,english,en,female,native,5.44,24000
voices/english/female/english_female_open_swara_593.wav,english_female_open_swara_593,english,en,female,native,4.12,24000
voices/english/female/english_female_open_swara_594.wav,english_female_open_swara_594,english,en,female,native,4.48,24000
voices/english/female/english_female_open_swara_595.wav,english_female_open_swara_595,english,en,female,native,4.04,24000
voices/english/female/english_female_open_swara_596.wav,english_female_open_swara_596,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_597.wav,english_female_open_swara_597,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_598.wav,english_female_open_swara_598,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_599.wav,english_female_open_swara_599,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_600.wav,english_female_open_swara_600,english,en,female,native,4.16,24000
voices/english/female/english_female_open_swara_601.wav,english_female_open_swara_601,english,en,female,native,4.44,24000
voices/english/female/english_female_open_swara_602.wav,english_female_open_swara_602,english,en,female,native,4.76,24000
voices/english/female/english_female_open_swara_603.wav,english_female_open_swara_603,english,en,female,native,4.52,24000
voices/english/female/english_female_open_swara_604.wav,english_female_open_swara_604,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_605.wav,english_female_open_swara_605,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_606.wav,english_female_open_swara_606,english,en,female,native,5.32,24000
voices/english/female/english_female_open_swara_607.wav,english_female_open_swara_607,english,en,female,native,4.08,24000
voices/english/female/english_female_open_swara_608.wav,english_female_open_swara_608,english,en,female,native,4.24,24000
voices/english/female/english_female_open_swara_609.wav,english_female_open_swara_609,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_610.wav,english_female_open_swara_610,english,en,female,native,4.28,24000
voices/english/female/english_female_open_swara_611.wav,english_female_open_swara_611,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_612.wav,english_female_open_swara_612,english,en,female,native,5.28,24000
voices/english/female/english_female_open_swara_613.wav,english_female_open_swara_613,english,en,female,native,4.12,24000
voices/english/female/english_female_open_swara_614.wav,english_female_open_swara_614,english,en,female,native,5.2,24000
voices/english/female/english_female_open_swara_615.wav,english_female_open_swara_615,english,en,female,native,3.5,24000
voices/english/female/english_female_open_swara_616.wav,english_female_open_swara_616,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_617.wav,english_female_open_swara_617,english,en,female,native,4.02,24000
voices/english/female/english_female_open_swara_618.wav,english_female_open_swara_618,english,en,female,native,4.16,24000
voices/english/female/english_female_open_swara_619.wav,english_female_open_swara_619,english,en,female,native,3.86,24000
voices/english/female/english_female_open_swara_620.wav,english_female_open_swara_620,english,en,female,native,4.72,24000
voices/english/female/english_female_open_swara_621.wav,english_female_open_swara_621,english,en,female,native,4.4,24000
voices/english/female/english_female_open_swara_622.wav,english_female_open_swara_622,english,en,female,native,4.16,24000
voices/english/female/english_female_open_swara_623.wav,english_female_open_swara_623,english,en,female,native,3.96,24000
voices/english/female/english_female_open_swara_624.wav,english_female_open_swara_624,english,en,female,native,4.32,24000
voices/english/female/english_female_open_swara_625.wav,english_female_open_swara_625,english,en,female,native,4.26,24000
voices/english/female/english_female_open_swara_626.wav,english_female_open_swara_626,english,en,female,native,4.04,24000
voices/english/female/english_female_open_swara_627.wav,english_female_open_swara_627,english,en,female,native,4.08,24000
voices/english/female/english_female_open_swara_628.wav,english_female_open_swara_628,english,en,female,native,4.04,24000
voices/english/female/english_female_open_swara_629.wav,english_female_open_swara_629,english,en,female,native,4.88,24000
voices/english/female/english_female_open_swara_630.wav,english_female_open_swara_630,english,en,female,native,4.04,24000
voices/english/female/english_female_open_swara_631.wav,english_female_open_swara_631,english,en,female,native,4.72,24000
voices/english/female/english_female_open_swara_632.wav,english_female_open_swara_632,english,en,female,native,4.56,24000
voices/english/female/english_female_open_swara_633.wav,english_female_open_swara_633,english,en,female,native,4.12,24000
voices/english/female/english_female_open_swara_634.wav,english_female_open_swara_634,english,en,female,native,4.88,24000
